artist_id	id	tx_date	record_date	producer	engineer1	engineer2	studio	url_key
44	78	1987-07-29	1987-07-19	Dale Griffin	Mike Shilling	Miti Athikari	Unknown	dvgb6
45	79	1976-06-21	1976-06-03	Tony Wilson	Unknown		Maida Vale 4	64jwx
46	80	1974-11-12	1974-10-22	Tony Wilson	Bill Aitken		Maida Vale 4	xcf9p
46	81	1975-03-31	1975-03-25	Tony Wilson	Bill Aitken		Maida Vale 4	prbd3
47	82	NULL	2001-06-24	Mike Engles			Maida Vale 4	3hw6m
47	83	2002-09-18	2002-08-06	Miti Adhikari	Nick Fountain		Maida Vale 4	mz9x2
48	84	1982-02-22	1982-02-06	Dale Griffin	Mike Robinson	Martin Colley	Maida Vale 4	2gdpn
48	85	1982-08-16	1982-08-07	Dale Griffin	Mike Engles		Maida Vale 4	nj63q
49	86	1992-05-08	1992-03-22	Dale Griffin	Simon Askew	Elizabeth Lewis	Maida Vale 3	qfxm5
50	87	1978-01-30	1978-01-23	Tony Wilson	Dave Dade		Maida Vale 4	5bp28
50	88	1978-07-17	1978-07-10	Tony Wilson	Dave Dade		Maida Vale 4	8w3nv
50	89	1979-04-02	1979-03-26	Tony Wilson	Bill Aitken	Martyn Parker	Maida Vale 4	v9mq4
51	90	1990-02-20	1990-02-02	Dale Griffin	Miti Adhikari		Maida Vale 3	4d25c
52	91	1997-11-26	1997-11-23	Mike Engles	Kevin Rumble		Maida Vale 4	c6n8r
52	92	1998-07-23	1998-07-04	Sam Cunningham	Miti Adhikari		Royal Festival Hall, London	rxqvh
52	93	NULL	1999-11-21	Mike Engles	Kevin Rumble		Maida Vale 3	hp54z
52	94	NULL	2001-01-31	Simon Askew	George Thomas		Maida Vale 4	z38cg
52	95	2003-01-14	2002-12-19	Louise Kattenhorn	Simon Askew		Maida Vale 4	g24hf
53	96	1997-02-20	1997-02-11	Stewart Cruickshank	Dave Kinnaird		G6 Glasgow	jnczb
54	97	2000-04-14	2000-03-12	Andrew Rogers	Mike Walters		Garageglasgow	fqrgw
54	98	NULL	2000-04-02	Jerry Smith	Jaimie Hart		Maida Vale 4	b5hj9
54	99	2001-11-07	2001-10-07	Mike Engles	Guy Worth		Maida Vale 4	w8zfd
54	100	2002-01-15	2002-01-11	Andy Rogers			Groningen Fes	9vgb6
54	101	2003-02-19	2003-01-29	Louise Kattenhorn	Simon Askew		Maida Vale 4	d4jwx
55	102	1998-04-02	1998-03-03	Mike Robinson	Nick Fountain		Maida Vale 4	6cf9p
56	103	1994-03-25	1994-02-22	Mike Robinson	Chrissie Boucher		Maida Vale 4	xrbd3
57	104	1978-12-20	1978-12-12	Tony Wilson	Mike Robinson		Maida Vale 4	phw6m
58	105	1997-05-07	1997-03-30	Mike Engles	Lisa Softley		Maida Vale 4	3z9x2
59	106	1985-10-29	1985-10-06	Dale Griffin	James Birtwistle		Maida Vale 5	mgdpn
59	107	1986-06-23	1986-06-10	Dale Griffin	Mike Robinson	Fred Kay	Maida Vale 4	2j63q
60	108	1979-06-20	1979-06-12	Trevor Dann	Mike Robinson		Maida Vale 4	nfxm5
61	109	2002-01-08	2001-12-09	Guy Worth	Miti Adhikari		Maida Vale 4	qbp28
62	110	NULL	2001-04-01	Mike Engles	Jaimie Hart		Maida Vale 4	5w3nv
63	111	1973-01-18	1973-01-08	Bernie Andrews	Nick Gomm		Langham 1	89mq4
63	112	1973-12-11	1973-11-12	Unknown	Bob Conduct		Studio T1, Transcription Service, Kensington House	vd25c
63	113	1975-05-29	1975-05-22	Unknown	Unknown		Maida Vale 4	46n8r
63	114	1976-04-06	1976-03-11	Unknown	Unknown		Maida Vale 4	cxqvh
64	115	1973-03-01	1972-02-19	Bernie Andrews	Bob Conduct		Langham 1	rp54z
64	116	1972-07-04	1972-06-19	John Walters	Bob Conduct		Playhouse Theatre, Northumberland Avenue	h38cg
64	117	1976-09-06	1976-07-22	Tony Wilson	Bill Aitken		Maida Vale 4	zmvrj
64	118	1977-06-08	1977-05-31	Jeff Griffin	Mike Robinson		Maida Vale 4	gnczb
64	119	1978-04-20	1978-04-11	Malcolm Brown	Unknown		Maida Vale 4	jqrgw
65	120	1995-11-03	1995-09-01				Artist's own studio	f5hj9
66	121	2000-03-22	2000-02-09	Mike Robinson	Jamie Hart		Maida Vale 4	b8zfd
66	122	2001-01-23	2001-01-10	Simon Askew	Guy Worth		Maida Vale 4	wvgb6
67	123	1984-05-15	1984-05-02	Roger Pusey	Nick Gomm		Maida Vale 5	94jwx
67	124	1984-09-03	1984-08-25	Dale Griffin	Martin Colley		Unknown	dcf9p
68	125	1981-09-08	1981-08-29	Dale Griffin	Martin Colley		Maida Vale 4	6rbd3
69	126	NULL	2002-01-23	Simon Askew			Maida Vale 4	xhw6m
71	127	1980-10-14	1980-10-07	John Sparrow	Mike Robinson		Maida Vale 4	pz9x2
71	128	1981-03-10	1981-03-02	Dale Griffin	Dave Dade		Langham 1	3gdpn
71	129	1981-09-22	1981-09-04	Dale Griffin	Harry Parker		Maida Vale 4	mj63q
72	130	1991-11-24	1991-10-27	Dale Griffin	Mike Engles	B. Jordan	Maida Vale 3	2fxm5
73	131	1977-12-12	1977-12-05	Tony Wilson	Dave Dade		Maida Vale 4	nbp28
75	132	2002-01-30	2002-01-30	Andy Rogers	Simon Askew		Maida Vale 4	qw3nv
75	133	NULL	2002-04-03	Simon Askew	Nick Fountain		Maida Vale 4	59mq4
76	134	1995-02-11	1995-01-15	Mike Engles	Julia Carney		Maida Vale 3	8d25c
77	135	1973-05-29	1973-05-08	John Walters	Bob Conduct		Aeolian Hall, Studio 2	v6n8r
79	136	2003-12-16	2003-11-13	Simon Askew	Nick Fountain		Maida Vale 4	4xqvh
80	137	1985-05-17	1985-04-12	Tony Wilson	Dave Dade		Maida Vale 4	cp54z
81	138	1984-04-26	1984-04-07	Dale Griffin	Martin Colley		Maida Vale 5	r38cg
82	139	NULL	1986-09-21					hmvrj
83	140	NULL	NULL					z24hf
84	141	1975-11-17	1975-10-21	Tony Wilson	Bill Aitken		Maida Vale 4	gqrgw
84	142	1977-02-07	1977-01-31	Tony Wilson	Dave Dade		Maida Vale 4	j5hj9
85	143	1975-04-17	1975-04-10	Pete Ritzema	Bill Aitken		Maida Vale 4	f8zfd
86	144	1974-07-16	1974-06-24	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	bvgb6
87	145	1978-10-30	1978-10-24	John Etchells	Mike Robinson		Maida Vale 4	w4jwx
87	146	1980-10-01	1980-09-17	Dale Griffin	Nick Gomm		Maida Vale 4	9cf9p
87	147	1981-06-29	1981-06-23	Dale Griffin	Mike Robinson		Langham 1	drbd3
88	148	NULL	1999-12-15	Mike Engles	Nick Fountain		Maida Vale 4	6hw6m
89	149	1981-07-08	1981-07-01	Chris Lycett	Nick Gomm		Langham 1	xz9x2
90	150	1986-08-04	1986-07-22	Dale Griffin	Mike Robinson/Mike Shilling		Unknown	pgdpn
90	151	1989-09-11	1989-08-08	Dale Griffin	Miti Adhikari		Maida Vale 3	3j63q
90	152	1993-05-21	1993-04-13	Mike Engles	Mike Engles		Maida Vale 3	mfxm5
91	153	1982-02-02	1982-01-20	Kevin Howlett	Unknown		Maida Vale 4	2bp28
92	154	1974-10-10	1974-10-09	Tony Wilson	Bill Aitken		Maida Vale 4	nw3nv
93	155	1981-02-25	1981-02-18	Chris Lycett	Nick Gomm		Langham 1	q9mq4
94	156	NULL	2000-07-26	Simon Askew	Ralph Jordan		Maida Vale 4	5d25c
95	157	NULL	2002-02-24	Mike Engles	Nick Fountain		Maida Vale 4	86n8r
95	158	2003-02-18	2003-02-05	Louise Kattenhorn	Simon Askew		Maida Vale 4	vxqvh
97	159	1980-03-06	1980-02-27	John Etchells	Nick Gomm		Maida Vale 4	4p54z
98	160	1982-01-11	1981-12-23	John Owen Williams	Unknown		Maida Vale 4	c38cg
98	161	1983-01-05	1982-12-13	Tony Wilson	Dave Dade		Maida Vale 4	rmvrj
99	162	1992-12-05	1992-09-09	Richard D. James			Artist's own studio	h24hf
99	163	1995-04-14	1995-04-10				Artist's own studio	znczb
99	164	NULL	NULL	Andy Rogers			Atp 2002	g5hj9
100	165	2002-09-25	2002-09-01	Mike Engles	Guy Worth		Maida Vale 4	j8zfd
100	166	NULL	2004-08-18	Jerry Smith	George Thomas		Maida Vale 4	fvgb6
101	167	1982-08-25	1982-07-12	Tony Wilson	Martin Colley		Maida Vale 4	b4jwx
102	168	NULL	2004-05-13	Simon Askew	Jamie Hart		Yalding 4	wcf9p
103	169	NULL	2001-06-12	Simon Askew	Jamie Hart		Maida Vale 4	9rbd3
104	170	1998-10-06	1998-09-06	Mike Engles	Kevin Rumble		Maida Vale 4	dhw6m
104	171	NULL	1999-09-03	Mike Engles	Kevin Rumble		Maida Vale 4	6z9x2
104	172	NULL	2001-07-22	Mike Engles	Nick Fountain		Maida Vale 4	xgdpn
104	173	2001-10-31	2001-10-31	Andy Rogers	Simon Askew		Academy	pj63q
104	174	2002-11-19	2002-10-24	George Thomas	Guy Worth		Maida Vale 4	3fxm5
105	175	1996-10-19	1996-10-15	Andy Rogers	Simon Askew		Glasgow O.B.	mbp28
105	176	1997-03-25	1997-03-04	Mike Robinson	James Birtwistle		Maida Vale 4	2w3nv
105	177	1998-03-10	1998-02-10	Mike Robinson	Nick King		Maida Vale 4	n9mq4
105	178	2000-03-14	2000-03-12	Andrew Rogers	Mike Walters		Garageglasgow	qd25c
105	179	NULL	NULL				Artist's own studio	56n8r
106	180	1994-04-23	1994-03-20	Mike Engles	Fred Kay		Maida Vale 3	8xqvh
106	181	1994-11-04	1994-09-22	Ted De Bono	Julia Carney		Maida Vale 4	vp54z
109	182	1972-04-25	1972-04-04	Pete Ritzema	Unknown		Maida Vale 4	438cg
110	183	1986-06-20	1986-05-30	Tony Wilson	Unknown		Maida Vale 4	cmvrj
111	184	1991-02-24	1990-12-04	Mike Robinson	Mike Robinson		Maida Vale 5	r24hf
113	185	1981-07-28	1981-07-20	Tony Wilson	Dave Dade		Maida Vale 4	hnczb
113	186	1982-02-15	1982-01-30	Dale Griffin	Mike Robinson		Maida Vale 4	zqrgw
114	187	1970-02-14	1970-02-09	John Walters	Tony Wilson		Playhouse Theatre, Northumberland Avenue	g8zfd
115	188	1972-01-14	1971-12-28	John Muir	Unknown		Studio T1, Transcription Service, Kensington House	jvgb6
115	189	1972-09-08	1972-08-29	John Muir	Unknown		Studio T1, Transcription Service, Kensington House	f4jwx
115	190	1972-09-19	1972-09-05	Unknown	Bob Conduct		Maida Vale 4	bcf9p
116	191	1981-10-23	1981-10-02	Kevin Howlett	Tony Wilson	Anthony Pugh	Unknown	wrbd3
118	192	2003-10-21	2003-10-01	Daniel Holt			Artist's own studio	9hw6m
119	193	1994-04-30	1994-04-03	Mike Engles	Mike Walter		Maida Vale 3	dz9x2
119	194	1995-06-23	1995-06-23					6gdpn
119	195	1996-04-27	1996-04-14	Mike Engles	Kevin Rumble		Maida Vale 3	xj63q
119	196	2001-06-07	2001-06-07	Sam Cunningham	Miti Adhikari		Maida Vale 4	pfxm5
120	197	2001-12-12	2001-09-21					3bp28
122	198	1981-05-04	1981-04-28	Dale Griffin	Mike Robinson		Langham 1	mw3nv
122	199	1982-04-19	1982-03-06	Dale Griffin	Mike Robinson		Maida Vale 4	29mq4
123	200	NULL	2001-03-21	Simon Askew			Maida Vale 4	nd25c
124	201	1998-10-07	1998-08-18	Mike Robinson	Nick Fountain		Maida Vale 4	q6n8r
125	202	1976-09-02	1976-08-10	Tony Wilson	Bill Aitken	Nick Gomm	Maida Vale 4	5xqvh
125	203	1978-12-18	1978-10-10	Malcolm Brown	Ted De Bono		Maida Vale 4	8p54z
126	204	NULL	1999-03-19	Andrew Rogers			Queen Ellizabeth Hall, London	v38cg
127	205	1980-05-12	1980-04-30	John Etchells	Nick Gomm		Maida Vale 4	4mvrj
128	206	1971-03-30	1971-03-22	Malcolm Brown	Mike Harding	Mike Franks	Maida Vale 5	c24hf
129	207	1980-12-10	1980-12-03	Bob Sargeant	Nick Gomm		Langham 1	rnczb
130	208	1982-06-30	1982-06-09	Roger Pusey	Unknown		Maida Vale 4	hqrgw
130	209	1983-03-29	1983-03-14	John Porter	Martin Colley		Maida Vale 4	z5hj9
131	210	1992-10-16	1992-10-14				Budapest	gvgb6
132	211	1979-10-09	1979-10-26	Bob Sargeant	Nick Gomm		Maida Vale 4	j4jwx
132	212	1980-06-12	1980-05-28	Dale Griffin	Nick Gomm		Maida Vale 4	fcf9p
132	213	1981-01-28	1981-01-21	Chris Lycett	Nick Gomm		Langham 1	brbd3
132	214	1982-03-31	1982-03-15	Tony Wilson	Dave Dade		Maida Vale 4	whw6m
133	215	1995-10-13	1995-08-30				Artist's own studio	9z9x2
133	216	1998-01-30	1998-06-20	Andrew Rogers	Simon Askew		Queen Ellizabeth Hall, London	dgdpn
133	217	NULL	1999-07-05				Artist's own studio	6j63q
134	218	1996-03-08	1996-02-20	Mike Robinson	Julian Markham		Maida Vale 4	xfxm5
135	219	1996-08-03	1996-06-25					pbp28
136	220	1984-03-05	1984-02-25	Dale Griffin	Martin Colley		Maida Vale 5	3w3nv
139	221	1990-09-29	1990-09-09	Dale Griffin	Mike Engles	Rupert Flindt	Maida Vale 3	m9mq4
139	222	1991-06-30	1991-06-11	Ted De Bono	Fred Kay	Alison Chorley	Unknown	2d25c
139	223	1991-12-22	1991-08-18	Dale Griffin	Martin Colley	Paul Roberts	Maida Vale 3	n6n8r
139	224	1992-07-25	1992-07-11	James Birtwistle	James Birtwistle	Dave Mccarthy	Maida Vale 4	qxqvh
139	225	1995-06-16	1995-05-07	Mike Engles	Adam Askew		Maida Vale 3	5p54z
139	226	1995-08-27	1995-08-27	Miti Adhikari			Reading Festival '95	838cg
141	227	1972-11-21	1972-10-30	John Walters	Pete Dauncey	Unknown	Studio T1, Transcription Service, Kensington House	vmvrj
141	228	1973-06-21	1973-06-18	Bernie Andrews	Unknown		Langham 1	424hf
141	229	1973-07-03	1973-06-26	John Walters	Unknown		Langham 1	cnczb
141	230	1973-10-25	1973-10-01	Bernie Andrews	Unknown		Langham 1	rqrgw
141	231	1974-09-12	1974-09-05	Tony Wilson	Unknown		Langham 1	h5hj9
142	232	1997-01-04	1996-12-08	Mike Engles	Julian Markham		Maida Vale 4	z8zfd
143	233	1987-03-10	1987-02-24	Dale Griffin	Mike Robinson	Tim Durham	Unknown	g4jwx
144	234	1993-09-04	1993-07-24	Ted De Bono	Adam Askew		Maida Vale 5	jcf9p
145	235	1995-02-24	1995-01-24	Mike Robinson	Ralph Jordan		Maida Vale 4	frbd3
147	236	1993-02-05	1992-12-06	Mike Engles	Jon Leowg		Maida Vale 3	bhw6m
148	237	2000-03-21	2000-01-30	Mike Engles	James Birtwistle		Maida Vale 3	wz9x2
148	238	2002-02-27	2002-02-27	Andy Rogers	Simon Askew		Maida Vale 4	9gdpn
148	239	2003-09-25	2003-02-16	George Thomas	Nick Scripps		Maida Vale 4	dj63q
148	240	2003-12-23	2003-12-23	Andy Rogers	Goerge		Peel Acres	6fxm5
149	241	1981-09-03	1981-08-28	Dale Griffin	Mike Engles		Maida Vale 4	xbp28
150	242	1994-02-11	1994-01-09	Mike Engles	Sue Cockburn		Maida Vale 3	pw3nv
151	243	1988-10-11	1988-10-04	Mike Robinson	Mike Robinson		Maida Vale 4	39mq4
151	244	1989-07-13	1989-07-02	Dale Griffin	Mike Robinson		Maida Vale 3	md25c
152	245	1978-01-13	1977-12-14	Malcolm Brown	Nick Gomm		Unknown	26n8r
153	246	1993-01-02	1992-11-11	Bandulu			Artist's own studio	nxqvh
153	247	1995-07-28	1995-06-22	Nick Gomm	Gary Parker		Maida Vale 4	qp54z
153	248	1996-04-06	NULL				Artist's own studio	538cg
154	249	1992-02-15	1992-01-28	Mike Robinson	Mike Robinson		Maida Vale 4	8mvrj
155	250	1997-07-23	1997-07-02	Simon Askew			Maida Vale 5	v24hf
156	251	2002-11-13	2002-10-10	Miti Adhikari	Guy Worth		Maida Vale 4	4nczb
157	252	1990-02-12	1990-01-02	Dale Griffin	Mike Robinson		Maida Vale 3	cqrgw
157	253	1991-11-30	1991-10-06	Dale Griffin	Mike Engles	Paul Fahey	Maida Vale 3	r5hj9
158	254	2003-08-28	2003-08-18	Simon Askew	Jerry		Maida Vale 4	h8zfd
159	255	1968-05-05	1968-04-23	Bernie Andrews	Dave Tate		201 Piccadilly, Studio 1	zvgb6
159	256	1972-01-14	1971-12-20	John Muir	Unknown		Unknown	gcf9p
159	257	1972-02-08	1972-02-01	Pete Ritzema	Bob Conduct		Maida Vale 4	jrbd3
159	258	1974-08-08	1974-08-01	Tony Wilson	Unknown		Langham 1	fhw6m
160	259	NULL	2000-04-09	Andy Rogers			Camber Sands	bz9x2
160	260	NULL	2001-05-20	Mike Engles	Kevin Rumble		Maida Vale 4	wgdpn
160	261	NULL	2004-03-25	Mike Walter	Nick Scripps		Maida Vale 4	9j63q
161	262	1992-06-06	1992-05-05	Mike Robinson	Mike Robinson		Maida Vale 4	dfxm5
162	263	1990-10-14	1990-09-30	Dale Griffin	Miti Adhikari	Paul Long	Maida Vale 3	6bp28
162	264	1994-03-11	1994-02-10	Nick Gomm	Julian Markham		Maida Vale 4	xw3nv
164	265	1993-10-22	1993-09-07	Ted De Bono	Steve Bridges		Maida Vale 4	p9mq4
165	266	1980-04-28	1980-04-21	Tony Wilson	Dave Dade		Maida Vale 4	3d25c
166	267	1983-05-03	1983-04-25	Tony Wilson	Martin Colley		Maida Vale 4	m6n8r
167	268	1988-02-15	1988-02-07	Dale Griffin	Unknown		Unknown	2xqvh
167	269	1988-11-09	1988-11-01	Mike Robinson	Mike Robinson		Maida Vale 4	np54z
168	270	1990-01-29	1990-01-14	Dale Griffin	Mike Engles		Maida Vale 3	q38cg
168	271	1990-07-23	1990-07-01	Dale Griffin	Mike Engles	Paul Allen	Maida Vale 3	5mvrj
169	272	1974-05-30	1974-05-16	Tony Wilson	Bill Aitken		Langham 1	824hf
170	273	1980-01-03	1979-12-04	John Sparrow	Mike Robinson		Unknown	vnczb
170	274	1982-04-12	1982-03-13	Dale Griffin	Martin Colley		Maida Vale 4	4qrgw
171	275	2002-01-15	2002-01-11				Groningen Fes	c5hj9
171	276	2002-03-06	2002-03-06	Andy Rogers	Simon Askew		Maida Vale 4	r8zfd
171	277	2002-10-30	2002-10-30	Sam Cunningham	Miti Adhikari		Boat Club	hvgb6
171	278	2004-04-07	2004-04-07	Andy Rogers	George		Maida Vale 4	z4jwx
172	279	1973-11-27	1973-11-06	Tony Wilson	Bob Conduct		Langham 1	grbd3
172	280	1974-05-23	1974-05-09	Tony Wilson	Bill Aitken		Langham 1	jhw6m
172	281	1975-03-17	1975-03-11	Tony Wilson	Bill Aitken		Maida Vale 4	fz9x2
172	282	1976-02-23	1976-02-10	Tony Wilson	Mike Robinson		Maida Vale 4	bgdpn
172	283	1977-01-25	1977-01-17	Tony Wilson	Dave Dade		Maida Vale 4	wj63q
172	284	1978-02-06	1978-01-30	Tony Wilson	Dave Dade		Maida Vale 4	9fxm5
174	285	1993-07-17	1993-06-05	Bear Quartet			Sweden	dbp28
175	286	NULL	2001-06-20	Miti Adhikari	Jaimie Hart		Maida Vale 4	6w3nv
175	287	2001-09-26	2001-09-26	Sam Cunningham	Miti Adhikari		Maida Vale 4	x9mq4
175	288	2002-08-01	2002-06-16	Mike Engles	Kevin Rumble		Maida Vale 4	pd25c
175	289	2002-10-31	2002-10-31	Sam Cunningham	Miti Adhikari		Boat Club	36n8r
177	290	1988-12-07	1988-12-04	Dale Griffin	Mike Engles		The Hippodrome, Golders Green, London	mxqvh
178	291	1995-07-01	1995-06-04	Mike Engles	Nick Scripps		Maida Vale 3	2p54z
178	292	1996-08-17	1996-07-21	Mike Engles	Paul Noble		Maida Vale 3	n38cg
178	293	1997-03-11	1997-02-25	Mike Robinson			Maida Vale 4	qmvrj
178	294	1997-08-19	1997-08-03	Mike Engles	Paul Fahey		Maida Vale 4	524hf
178	295	1998-01-29	1997-12-14	Mike Engles	Julian Markham		Maida Vale 4	8nczb
179	296	1995-08-25	1995-08-25	Miti Adhikari			Reading Festival '95	vqrgw
180	297	1981-11-09	1981-10-24	Dale Griffin	Phil Stannard		Maida Vale 4	45hj9
181	298	NULL	2001-04-22	Mike Engles			Maida Vale 4	c8zfd
182	299	NULL	2001-05-11	Simon Askew			Maida Vale 4	rvgb6
182	300	2002-07-25	2002-07-25	Andy Rogers	George Thomas		Peel Acres	h4jwx
182	301	2002-12-18	2002-12-18	Miti Adhikari	Nick Fountain		Maida Vale 4	zcf9p
182	302	2004-06-29	2004-06-26	Andy Rogers	George Thompson		Glastonbury Festival	ghw6m
182	303	NULL	2004-06-27	Sam/Andy	Simon Askew		Glastonbury Festival, Other Stage	jz9x2
183	304	2002-08-13	2002-07-07	Mike Engles	George Thomas		Maida Vale 4	fgdpn
184	305	1983-01-10	1983-02-01	Chris Lycett	Unknown		Studio B6, Broadcasting House	bj63q
185	306	1996-07-27	1996-06-02	Mike Engles	Paul Allen		Maida Vale 3	wfxm5
185	307	1997-01-26	1997-01-05	Mike Engles	Jonathan Leong		Maida Vale 4	9bp28
186	308	1988-06-06	1988-05-22	Dale Griffin	Miti Adhikari		Maida Vale 4	dw3nv
186	309	1989-02-14	1989-01-29	Dale Griffin	Unknown		Unknown	69mq4
186	310	1990-01-15	1990-01-07	Dale Griffin	Mike Engles		Maida Vale 3	xd25c
188	311	1997-04-16	1997-03-23	Mike Engles	Lisa Softley		Maida Vale 4	p6n8r
189	312	NULL	1999-10-31	Mike Engles			Maida Vale 3	3xqvh
189	313	2000-04-20	2000-04-20	Sam Cunningham	Simon Askew		Scala	mp54z
190	314	1986-07-14	1986-07-06	Dale Griffin	Mike Engles	Simon Clifford	The Hippodrome, Golders Green, London	238cg
190	315	1987-01-07	1986-12-21	Dale Griffin	Mike Engles	Fred Kay	Unknown	nmvrj
191	316	2004-02-24	2004-01-22	Nick Fountain	Sara Carter		Maida Vale 4	q24hf
193	317	1991-12-14	1991-10-20	Dale Griffin	Mike Engles		Maida Vale 3	5nczb
194	318	1983-03-22	1983-03-09	John Porter	Nick Gomm	Mike Shilling	Maida Vale 4	8qrgw
195	319	1989-12-07	1989-11-02	Unknown	Unknown		Recorded By The British Council, Freetown, Sierra	v5hj9
196	320	1984-07-16	1984-07-10	Mark Radcliffe	Mike Walter		Maida Vale 5	48zfd
196	321	1985-02-25	1985-02-17	Dale Griffin	Mike Engles		Maida Vale 5	cvgb6
196	322	1985-11-27	1985-11-17	Dale Griffin	Harry Parker		Maida Vale 5	r4jwx
196	323	1986-05-12	1986-05-04	Dale Griffin	Dave Dade	Elizabeth Lewis	Maida Vale 5	hcf9p
197	324	1970-03-21	1970-03-16	John Walters	Unknown		Aeolian Hall, Studio 1	zrbd3
198	325	1979-03-06	1979-02-12	Tony Wilson	Dave Dade		Maida Vale 4	gz9x2
199	326	1982-02-01	1982-01-16	Dale Griffin	Mike Robinson		Langham 1	jgdpn
200	327	1993-04-30	1993-03-28	Mike Engles	M E/Ralph Jordan		Maida Vale 3	fj63q
201	328	2003-07-23	2003-07-23	Simon Askew	Guy Thomas		Maida Vale 4	bfxm5
201	329	2003-11-05	2003-10-16	Simon Askew	Jamie Hart		Maida Vale 4	wbp28
202	330	1981-06-15	1981-06-02	Dale Griffin	Mike Engles		Langham 1	9w3nv
203	331	1977-10-14	1977-10-05	Tony Wilson	Nick Gomm		Maida Vale 4	d9mq4
204	332	1983-08-03	1983-07-27	Unknown	Unknown		Maida Vale 4	6d25c
204	333	1984-02-27	1984-02-21	Mark Radcliffe	Ted De Bono		Maida Vale 5	x6n8r
204	334	1984-09-20	1984-09-18	Mark Radcliffe	Ted De Bono		Maida Vale 5	pxqvh
204	335	1985-09-02	1985-08-20	Ted De Bono	Ted De Bono		Maida Vale 5	3p54z
204	336	1986-09-15	1986-09-02	Dale Griffin	Mike Robinson		Unknown	m38cg
204	337	1988-09-19	1988-08-30	Mike Robinson	Mike Robinson		Maida Vale 4	2mvrj
204	338	1991-06-15	1991-05-12	Dale Griffin	Unknown		Maida Vale 3	n24hf
204	339	1996-08-24	1996-08-24	Sam Cunningham	Simon Askew		Reading Festival	qnczb
204	340	1997-05-01	1997-05-01	Anita Kamath	Mike Etchells		Divas Bar, London N1	5qrgw
204	341	1998-07-09	1998-07-09	Anita Kamath	Ralph Jordan		Yalding 4	85hj9
204	342	2001-10-11	2001-10-11	Sam Cunningham	George Thomas		Kings College	v8zfd
205	343	1973-04-24	1973-04-17	John Walters	Unknown		Unknown	4vgb6
206	344	1983-09-12	1983-09-03	Unknown	Unknown		Unknown	c4jwx
207	345	NULL	1999-01-24	Mike Engles	Ralph Jordan		Maida Vale 3	rcf9p
207	346	2002-12-11	2002-12-11	Miti Adhikari			Maida Vale 4	hrbd3
208	347	1987-03-09	1987-02-22	Dale Griffin	Mike Engles	Phil Stannard	Unknown	zhw6m
209	348	1989-06-28	1989-06-06	Dale Griffin	Mike Robinson		Eden Sound, London	ggdpn
209	349	1990-02-05	1990-01-02	Dale Griffin	Tim Durham		Maida Vale 5	jj63q
210	350	1995-10-14	1995-09-17	Mike Engles	Steve Bridges		Maida Vale 3	ffxm5
210	351	1996-04-12	1996-04-12				Leeds '96	bbp28
210	352	1996-06-16	1996-06-04	Mike Robinson			Maida Vale 4	ww3nv
210	353	NULL	1998-06-28	Martyn Parker	Nick King		Maida Vale 4	99mq4
210	354	2000-04-14	2000-04-12	Andrew Rogers	Mike Walters		Garageglasgow	dd25c
211	355	1992-04-25	1992-03-08	Dale Griffin	Mike Engles	Andrew Rogers	Maida Vale 3	66n8r
211	356	1992-10-28	1992-10-04	Mike Engles	D.Mccarthy/M.Engl		Maida Vale 3	xxqvh
211	357	1994-03-19	1994-03-05	James Birtwistle	Jonathan Leong		Maida Vale 4	pp54z
212	358	1991-11-10	1991-09-01	Unknown	Unknown		Artist's own studio	338cg
213	359	1983-07-04	1983-06-25	Dale Griffin	Ted De Bono		Maida Vale 4	mmvrj
213	360	1983-01-12	1983-12-06	Tony Wilson	Martin Colley		Maida Vale 4	224hf
214	361	1995-01-13	1994-12-12				Artist's own studio	nnczb
214	362	NULL	NULL					qqrgw
214	363	1997-03-27	NULL				Artist's own studio	55hj9
215	364	2003-05-07	2003-04-20	Louise Kattenhorn	George Thomas		Maida Vale 4	88zfd
215	365	2003-07-31	2003-07-31	Andy Rogers			Peel Acres	vvgb6
215	366	2003-10-28	2003-10-28	Andy Rogers	Jamie Hart		Old Market	44jwx
216	367	1981-05-27	1981-05-19	Dale Griffin	Mike Robinson		Langham 1	ccf9p
216	368	1983-11-14	1983-11-07	Unknown	Unknown		Maida Vale 4	rrbd3
217	369	NULL	1970-01-01				Off-Air Recording From 1970.	hhw6m
218	370	1995-04-07	1995-03-07	James Birtwistle	Gary Parker		Maida Vale 3	zz9x2
218	371	1997-10-07	1997-09-02					gjxm5
218	372	NULL	1999-01-12	Mike Robinson	Ralph Jordan		Maida Vale 4	jfp28
219	373	NULL	1999-10-13	Mike Robinson	Nick Fountain		Maida Vale 4	fb3nv
220	374	1990-12-01	1990-11-15	Dale Griffin	Nick Gomm	Jane Lyons	Maida Vale 5	bwmq4
221	375	1982-02-23	1982-02-13	Dale Griffin	Anthony Pugh		Maida Vale 4	w925c
222	376	1981-04-23	1981-04-13	Tony Wilson	Anthony Pugh		Langham 1	9dn8r
223	377	1990-12-02	1990-11-20	Mike Robinson	Mike Robinson		Maida Vale 5	d6qvh
223	378	1991-07-21	1991-06-04	Mike Robinson	Mike Robinson		Maida Vale 3	6x54z
224	379	1994-02-19	1993-11-07	Kjell Nasten			Sweden	xp8cg
